12,昃,0.0,0.0,0.0,0.0,0.4359443594870506,0.24551796557977182,0.6831538839690412,0.16276345229776787,1.0,0.2254822890914293,0.5785343090137189,0.9881698975697722,0.0,0.0,0.0,0.0,0.30080622016332703,0.2532475778372483
13,辰,0.0,0.0,0.09183933620241584,0.17620825483677366,0.03422657509115514,0.75,0.5559463982848138,0.10555202182239704,1.0,0.24455162689674512,0.5877798603354292,0.17703714714742597,0.0,0.0,0.32180200243229445,0.2533857304065397,0.1370769121078327,0.25795105418689407
14,宿,0.0,0.0,0.2776189310496431,0.010773667705591202,0.0,0.0,0.7256201660454223,0.03424379841783416,1.0,0.17052651989050824,0.20382471131782842,0.20923217340125552,0.19961830548104156,0.13559467555691637,0.3341440760616091,0.3167894700625352,0.010497529528934879,0.3237908538974738
15,列,0.0,0.0,0.3797494191922153,0.8931841456240514,0.2883077528270801,0.5266811305629528,0.23873693772031365,0.329008136990353,1.0,0.09879667704273169,0.19762390567528623,0.43093426878311114,0.0,0.0,0.5341901512719619,0.2421790098505576,0.04125778384962232,0.4110958358685254
16,張,0.0,0.0,0.5886841953975029,0.149172823847177,0.06353747745861918,0.9789036391504843,0.32787356441525495,0.223380778787049,1.0,0.2560155852484506,0.2856336238335099,0.06751254193459287,0.08857122841248398,0.26511188320579254,0.17853022221587486,0.8644053223304021,0.25899422373009023,0.2028718968913137
17,寒,0.0,0.0,0.2259476712350776,0.01323233802979495,0.0,0.0,0.9945670717648377,0.9979981525253198,1.0,0.08225425747705231,0.4868184984117243,0.13078488274748448,0.21900186863746487,0.254546002161704,0.0,0.0,0.0,0.0
18,來,0.07825157577638639,0.12111890979769764,0.0,0.0,0.0,0.0,0.26979264998489066,0.0851914319668757,1.0,0.15927525044945703,0.3654022000457823,0.44358767119887316,0.0,0.0,0.17916992248364313,0.1028957844840415,0.0,0.0
19,暑,0.04801259189073859,0.13721858104821769,0.04294397382770619,0.21101077184380557,0.0,0.0,0.7261892243785356,0.11773401899853801,1.0,0.25248658408318475,0.5312871910315952,0.2531202831148856,0.0,0.0,0.0,0.0,0.0,0.0
20,往,0.0,0.0,0.564311237478999,0.2418750661239156,0.3587414538333016,0.23904114936378457,0.1985258345917858,0.01651908453965108,0.18104932941987897,0.7536164977340666,0.17693664011444044,0.2462994259434617,0.13748595636701474,0.10813212537896055,1.0,0.26508098684847275,0.29366137245227186,0.031416476471068294
21,秋,0.0,0.0,0.2138387304163074,0.06682603290074775,0.3173809871745571,0.6510809479286088,0.16001621137736563,0.281416495418082,1.0,0.15780172211320664,0.3872928245208139,0.19289985627757342,0.0,0.0,0.06615845161115048,0.05120827075237433,0.1607364546582921,0.2603649664991403
22,收,0.03945815814683302,0.12500010610322462,0.20378455485585506,0.09224053121976458,0.0,0.0,0.006932067747623028,0.1762078092018517,1.0,0.155184869244376,0.05414127360574173,0.2867790560478575,0.0,0.0,0.0,0.0,0.0,0.0
